simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
30,4,-1637.4602006732237,832.6728177903315,1.0,CLIENT,7,2,100000,18,47,0,53,54,53,0,25,11,48994.304000000026,1,False,False
30,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,44,0,51,54,51,0,31,12,45867.00800000002,1,False,False
30,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

31,0,-622.801181846559,5.676537790119198,1.0,CLIENT,7,2,100000,16,49,0,57,82,57,0,34,7,51079.16800000003,2,False,False
31,1,1904.4220424577586,149.390657790334,1.0,CLIENT,7,2,100000,15,60,0,0,0,0,0,0,0,62545.920000000035,0,False,False
31,2,141.2025298787321,-1880.084262209678,1.0,CLIENT,7,2,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
31,3,-239.09661220719025,1414.3198177906565,1.0,CLIENT,7,2,100000,16,52,0,56,88,56,0,34,7,54206.46400000003,3,False,False
31,4,-30.41517959660166,644.6533377904493,1.0,CLIENT,7,2,100000,18,55,0,101,101,85,16,32,30,57333.76000000003,2,False,False
31,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,36,0,0,4,0,0,0,0,37527.55200000002,1,False,False
